(Date) Time	Watts
5:44:19 PM	131.2
5:44:20 PM	131.2
5:44:21 PM	131.2
5:44:22 PM	131.2
5:44:23 PM	131.2
5:44:24 PM	131.1
5:44:25 PM	131.1
5:44:26 PM	131.1
5:44:27 PM	131.1
5:44:28 PM	131.2
5:44:29 PM	131.2
5:44:30 PM	131.2
5:44:31 PM	131.2
5:44:32 PM	131.2
5:44:33 PM	131.2
5:44:34 PM	131.2
5:44:35 PM	131.2
5:44:36 PM	131.2
5:44:37 PM	131.2
5:44:38 PM	131.1
5:44:39 PM	131.1
5:44:40 PM	131.1
5:44:41 PM	131.2
5:44:42 PM	131.1
5:44:43 PM	131.1
5:44:44 PM	131
5:44:45 PM	130.9
5:44:46 PM	130.9
5:44:47 PM	131
5:44:48 PM	131
5:44:49 PM	131
5:44:50 PM	131
5:44:51 PM	130.9
5:44:52 PM	130.9
5:44:53 PM	130.9
5:44:54 PM	130.9
5:44:55 PM	130.9
5:44:56 PM	130.9
5:44:57 PM	130.9
5:44:58 PM	130.9
5:44:59 PM	130.9
5:45:00 PM	130.9
5:45:01 PM	130.9
5:45:02 PM	130.9
5:45:03 PM	131
5:45:04 PM	130.9
5:45:05 PM	130.9
5:45:06 PM	130.8
5:45:07 PM	130.8
5:45:08 PM	130.8
5:45:09 PM	130.8
5:45:10 PM	130.9
5:45:11 PM	130.9
5:45:12 PM	130.9
5:45:13 PM	130.9
5:45:14 PM	130.9
5:45:15 PM	130.9
5:45:16 PM	130.8
5:45:17 PM	130.8
5:45:18 PM	130.7
5:45:19 PM	130.8
5:45:20 PM	130.8
5:45:21 PM	130.9
5:45:22 PM	138.4
5:45:23 PM	148.7
5:45:24 PM	132.9
5:45:25 PM	132.6
5:45:26 PM	132.4
5:45:27 PM	132.4
5:45:28 PM	132.2
5:45:29 PM	132.1
5:45:30 PM	131.9
5:45:31 PM	131.8
5:45:32 PM	131.6
5:45:33 PM	131.5
5:45:34 PM	131.4
5:45:35 PM	131.3
5:45:36 PM	131.2
5:45:37 PM	131.1
5:45:38 PM	131.3
5:45:39 PM	131.3
5:45:40 PM	131.3
5:45:41 PM	131.3
5:45:42 PM	131.3
5:45:43 PM	131.2
5:45:44 PM	131.1
5:45:45 PM	131.1
5:45:46 PM	131
5:45:47 PM	131.1
5:45:48 PM	131
5:45:49 PM	130.9
5:45:50 PM	130.8
5:45:51 PM	130.9
5:45:52 PM	130.8
5:45:53 PM	131
5:45:54 PM	130.9
5:45:55 PM	131
5:45:56 PM	130.9
5:45:57 PM	130.9
5:45:58 PM	130.8
5:45:59 PM	130.8
5:46:00 PM	130.9
5:46:01 PM	130.9
5:46:02 PM	130.9
5:46:03 PM	130.9
5:46:04 PM	130.7
5:46:05 PM	130.8
5:46:06 PM	130.8
5:46:07 PM	130.8
5:46:08 PM	130.8
5:46:09 PM	130.8
5:46:10 PM	130.7
5:46:11 PM	130.7
5:46:12 PM	130.7
5:46:13 PM	130.7
5:46:14 PM	130.7
5:46:15 PM	130.7
5:46:16 PM	130.7
5:46:17 PM	130.8
5:46:18 PM	130.7
5:46:19 PM	130.7
5:46:20 PM	130.7
5:46:21 PM	130.7
5:46:22 PM	130.8
5:46:23 PM	130.8
5:46:24 PM	130.8
5:46:25 PM	130.8
5:46:26 PM	130.7
5:46:27 PM	130.7
5:46:28 PM	130.7
5:46:29 PM	130.7
5:46:30 PM	130.8
5:46:31 PM	130.7
5:46:32 PM	130.7
5:46:33 PM	130.6
5:46:34 PM	130.6
5:46:35 PM	130.6
5:46:36 PM	130.6
5:46:37 PM	130.6
5:46:38 PM	130.6
5:46:39 PM	130.6
5:46:40 PM	130.6
5:46:41 PM	130.7
5:46:42 PM	130.7
5:46:43 PM	130.7
5:46:44 PM	130.7
5:46:45 PM	130.6
5:46:46 PM	130.6
5:46:47 PM	130.6
5:46:48 PM	130.6
5:46:49 PM	130.6
5:46:50 PM	130.6
5:46:51 PM	130.7
5:46:52 PM	130.6
5:46:53 PM	130.6
5:46:54 PM	130.6
5:46:55 PM	130.5
5:46:56 PM	130.5
5:46:57 PM	130.5
5:46:58 PM	130.5
5:46:59 PM	130.5
5:47:00 PM	130.6
5:47:01 PM	130.7
5:47:02 PM	130.8
5:47:03 PM	130.8
5:47:04 PM	130.8
5:47:05 PM	130.8
5:47:06 PM	130.7
5:47:07 PM	130.7
5:47:08 PM	130.7
5:47:09 PM	130.7
5:47:10 PM	130.7
5:47:11 PM	130.7
5:47:12 PM	130.7
5:47:13 PM	130.7
5:47:14 PM	130.7
5:47:15 PM	130.7
5:47:16 PM	130.7
5:47:17 PM	130.7
5:47:18 PM	130.7
5:47:19 PM	130.8
5:47:20 PM	130.8
5:47:21 PM	130.8
5:47:22 PM	130.8
5:47:23 PM	130.7
5:47:24 PM	130.8
5:47:25 PM	130.8
5:47:26 PM	130.8
5:47:27 PM	130.8
5:47:28 PM	130.8
5:47:29 PM	130.8
5:47:30 PM	130.9
5:47:31 PM	130.8
5:47:32 PM	130.8
5:47:33 PM	130.8
5:47:34 PM	130.7
5:47:35 PM	130.7
5:47:36 PM	130.7
5:47:37 PM	130.8
5:47:38 PM	130.7
5:47:39 PM	130.7
5:47:40 PM	130.7
5:47:41 PM	130.8
5:47:42 PM	130.9
5:47:43 PM	130.8
5:47:44 PM	130.8
5:47:45 PM	130.8
5:47:46 PM	130.8
5:47:47 PM	130.8
5:47:48 PM	130.8
5:47:49 PM	130.8
5:47:50 PM	130.9
5:47:51 PM	130.9
5:47:52 PM	130.8
5:47:53 PM	130.8
5:47:54 PM	130.8
5:47:55 PM	130.8
5:47:56 PM	130.8
5:47:57 PM	130.7
5:47:58 PM	130.7
5:47:59 PM	130.8
5:48:00 PM	130.9
5:48:01 PM	130.9
5:48:02 PM	130.9
5:48:03 PM	130.9
5:48:04 PM	130.9
5:48:05 PM	130.9
5:48:06 PM	130.8
5:48:07 PM	130.8
5:48:08 PM	130.8
5:48:09 PM	130.8
5:48:10 PM	130.9
5:48:11 PM	130.9
5:48:12 PM	130.9
5:48:13 PM	131
5:48:14 PM	131
5:48:15 PM	131
5:48:16 PM	131
5:48:17 PM	131.5
5:48:18 PM	131.7
5:48:19 PM	131.6
5:48:20 PM	131.5
5:48:21 PM	131.5
5:48:22 PM	131.4
5:48:23 PM	131.3
5:48:24 PM	131.1
5:48:25 PM	131.1
5:48:26 PM	131.1
5:48:27 PM	131
5:48:28 PM	131
5:48:29 PM	131
5:48:30 PM	131
5:48:31 PM	130.9
5:48:32 PM	130.9
5:48:33 PM	130.9
5:48:34 PM	130.8
5:48:35 PM	130.8
5:48:36 PM	130.7
5:48:37 PM	130.7
5:48:38 PM	130.7
5:48:39 PM	130.7
5:48:40 PM	130.7
5:48:41 PM	130.8
5:48:42 PM	130.8
5:48:43 PM	130.8
5:48:44 PM	131.2
5:48:45 PM	131.1
5:48:46 PM	131
5:48:47 PM	131.1
5:48:48 PM	131
5:48:49 PM	131
5:48:50 PM	131
5:48:51 PM	131
5:48:52 PM	131
5:48:53 PM	130.9
5:48:54 PM	130.9
5:48:55 PM	130.9
5:48:56 PM	130.8
5:48:57 PM	130.9
5:48:58 PM	130.9
5:48:59 PM	130.8
5:49:00 PM	130.8
5:49:01 PM	130.8
5:49:02 PM	130.8
5:49:03 PM	130.8
5:49:04 PM	130.8
5:49:05 PM	130.8
5:49:06 PM	130.8
5:49:07 PM	130.8
5:49:08 PM	130.8
5:49:09 PM	130.8
5:49:10 PM	130.8
5:49:11 PM	130.8
5:49:12 PM	130.8
5:49:13 PM	130.8
5:49:14 PM	130.8
5:49:15 PM	130.8
5:49:16 PM	130.8
5:49:17 PM	130.9
5:49:18 PM	130.9
5:49:19 PM	130.9
5:49:20 PM	130.9
5:49:21 PM	131
5:49:22 PM	131.1
5:49:23 PM	131
5:49:24 PM	131
5:49:25 PM	131
5:49:26 PM	131
5:49:27 PM	131.1
5:49:28 PM	131.1
5:49:29 PM	131.1
5:49:30 PM	131.1
5:49:31 PM	131.1
5:49:32 PM	131.1
5:49:33 PM	131.1
5:49:34 PM	131.1
5:49:35 PM	131.1
5:49:36 PM	131.1
5:49:37 PM	131.1
5:49:38 PM	131
5:49:39 PM	130.9
5:49:40 PM	131
5:49:41 PM	131
5:49:42 PM	130.9
5:49:43 PM	130.9
5:49:44 PM	130.8
5:49:45 PM	130.8
5:49:46 PM	130.9
5:49:47 PM	130.9
5:49:48 PM	130.8
5:49:49 PM	130.9
5:49:50 PM	130.9
5:49:51 PM	130.9
5:49:52 PM	130.9
5:49:53 PM	130.9
5:49:54 PM	130.9
5:49:55 PM	130.8
5:49:56 PM	130.8
5:49:57 PM	130.9
5:49:58 PM	130.8
5:49:59 PM	130.8
5:50:00 PM	130.9
5:50:01 PM	131
5:50:02 PM	130.9
5:50:03 PM	130.9
5:50:04 PM	131
5:50:05 PM	131
5:50:06 PM	131
5:50:07 PM	131.1
5:50:08 PM	131
5:50:09 PM	131
5:50:10 PM	131.1
5:50:11 PM	131.1
5:50:12 PM	131
5:50:13 PM	130.9
5:50:14 PM	130.9
5:50:15 PM	130.8
5:50:16 PM	130.9
5:50:17 PM	130.9
5:50:18 PM	131
5:50:19 PM	130.9
5:50:20 PM	130.9
5:50:21 PM	130.9
5:50:22 PM	131.1
5:50:23 PM	131
5:50:24 PM	131
5:50:25 PM	130.9
5:50:26 PM	130.9
5:50:27 PM	130.9
5:50:28 PM	130.9
5:50:29 PM	130.8
5:50:30 PM	130.8
5:50:31 PM	130.8
5:50:32 PM	130.8
5:50:33 PM	130.8
5:50:34 PM	130.7
5:50:35 PM	130.7
5:50:36 PM	130.6
5:50:37 PM	130.6
5:50:38 PM	130.7
5:50:39 PM	130.7
5:50:40 PM	130.8
5:50:41 PM	131
5:50:42 PM	131
5:50:43 PM	131
5:50:44 PM	131.1
5:50:45 PM	131.1
5:50:46 PM	131.1
5:50:47 PM	131.2
5:50:48 PM	131.2
5:50:49 PM	131.1
5:50:50 PM	131.2
5:50:51 PM	131.3
5:50:52 PM	131.3
5:50:53 PM	131.3
5:50:54 PM	131.2
5:50:55 PM	131.3
5:50:56 PM	131.1
5:50:57 PM	131.1
5:50:58 PM	131.1
5:50:59 PM	131
5:51:00 PM	131
5:51:01 PM	131.1
5:51:02 PM	131.1
5:51:03 PM	131
5:51:04 PM	130.9
5:51:05 PM	130.9
5:51:06 PM	130.9
5:51:07 PM	130.9
5:51:08 PM	130.8
5:51:09 PM	130.8
5:51:10 PM	130.7
5:51:11 PM	130.7
5:51:12 PM	130.7
5:51:13 PM	130.8
5:51:14 PM	130.8
5:51:15 PM	130.7
5:51:16 PM	130.8
5:51:17 PM	130.9
5:51:18 PM	130.9
5:51:19 PM	130.9
5:51:20 PM	130.9
5:51:21 PM	130.9
5:51:22 PM	130.9
5:51:23 PM	131.3
5:51:24 PM	131.2
5:51:25 PM	131.2
5:51:26 PM	131.1
5:51:27 PM	131.1
5:51:28 PM	131.1
5:51:29 PM	131.2
5:51:30 PM	131.2
5:51:31 PM	131.2
5:51:32 PM	131.2
5:51:33 PM	131.1
5:51:34 PM	131.1
5:51:35 PM	131.1
5:51:36 PM	131.1
5:51:37 PM	131.1
5:51:38 PM	131.1
5:51:39 PM	131
5:51:40 PM	131.1
5:51:41 PM	131.2
5:51:42 PM	131.2
5:51:43 PM	131.3
5:51:44 PM	131.2
5:51:45 PM	131.2
5:51:46 PM	131.2
5:51:47 PM	131.1
5:51:48 PM	131.2
5:51:49 PM	131.2
5:51:50 PM	131.1
5:51:51 PM	131.2
5:51:52 PM	131.1
5:51:53 PM	131.1
5:51:54 PM	131
5:51:55 PM	131
5:51:56 PM	131
5:51:57 PM	131
5:51:58 PM	131
5:51:59 PM	130.9
5:52:00 PM	130.9
5:52:01 PM	131
5:52:02 PM	131.1
5:52:03 PM	131.1
5:52:04 PM	131
5:52:05 PM	130.9
5:52:06 PM	130.9
5:52:07 PM	130.9
5:52:08 PM	130.8
5:52:09 PM	130.9
5:52:10 PM	131
5:52:11 PM	130.9
5:52:12 PM	130.8
5:52:13 PM	130.8
5:52:14 PM	130.7
5:52:15 PM	130.7
5:52:16 PM	130.7
5:52:17 PM	130.8
5:52:18 PM	130.8
5:52:19 PM	130.7
5:52:20 PM	130.6
5:52:21 PM	130.7
5:52:22 PM	130.7
5:52:23 PM	130.8
5:52:24 PM	130.8
5:52:25 PM	130.9
5:52:26 PM	130.9
5:52:27 PM	130.9
5:52:28 PM	130.9
5:52:29 PM	130.8
5:52:30 PM	130.8
5:52:31 PM	130.9
5:52:32 PM	130.9
5:52:33 PM	130.9
5:52:34 PM	130.8
5:52:35 PM	130.7
5:52:36 PM	130.7
5:52:37 PM	130.7
5:52:38 PM	130.6
5:52:39 PM	130.6
5:52:40 PM	130.7
5:52:41 PM	130.7
5:52:42 PM	130.7
5:52:43 PM	130.7
5:52:44 PM	130.7
5:52:45 PM	130.6
5:52:46 PM	130.7
5:52:47 PM	130.7
5:52:48 PM	130.6
5:52:49 PM	130.6
5:52:50 PM	130.6
5:52:51 PM	130.6
5:52:52 PM	130.6
5:52:53 PM	130.5
5:52:54 PM	130.5
5:52:55 PM	130.5
5:52:56 PM	130.4
5:52:57 PM	130.5
5:52:58 PM	130.5
5:52:59 PM	130.5
5:53:00 PM	130.4
5:53:01 PM	130.5
5:53:02 PM	130.6
5:53:03 PM	130.7
5:53:04 PM	130.7
5:53:05 PM	130.7
5:53:06 PM	130.7
5:53:07 PM	130.7
5:53:08 PM	130.7
5:53:09 PM	130.7
5:53:10 PM	130.7
5:53:11 PM	130.8
5:53:12 PM	130.7
5:53:13 PM	130.7
5:53:14 PM	130.7
5:53:15 PM	130.7
5:53:16 PM	130.6
5:53:17 PM	130.8
5:53:18 PM	130.8
5:53:19 PM	130.9
5:53:20 PM	130.9
5:53:21 PM	130.9
5:53:22 PM	130.8
5:53:23 PM	130.8
5:53:24 PM	130.8
5:53:25 PM	130.8
5:53:26 PM	130.8
5:53:27 PM	130.8
5:53:28 PM	130.8
5:53:29 PM	130.7
5:53:30 PM	130.7
5:53:31 PM	130.7
5:53:32 PM	130.6
5:53:33 PM	130.7
5:53:34 PM	130.6
5:53:35 PM	130.6
5:53:36 PM	130.6
5:53:37 PM	130.6
5:53:38 PM	130.6
5:53:39 PM	130.6
5:53:40 PM	130.7
5:53:41 PM	130.7
5:53:42 PM	130.8
5:53:43 PM	130.8
5:53:44 PM	130.9
5:53:45 PM	130.9
5:53:46 PM	130.8
5:53:47 PM	130.8
5:53:48 PM	130.8
5:53:49 PM	130.8
5:53:50 PM	130.8
5:53:51 PM	130.8
5:53:52 PM	130.8
5:53:53 PM	130.7
5:53:54 PM	130.7
5:53:55 PM	130.7
5:53:56 PM	130.7
5:53:57 PM	130.8
5:53:58 PM	130.8
5:53:59 PM	130.8
5:54:00 PM	130.9
5:54:01 PM	131
5:54:02 PM	131
5:54:03 PM	131
5:54:04 PM	131
5:54:05 PM	131
5:54:06 PM	131
5:54:07 PM	130.9
5:54:08 PM	131
5:54:09 PM	131
5:54:10 PM	130.9
5:54:11 PM	130.9
5:54:12 PM	130.9
5:54:13 PM	130.9
5:54:14 PM	130.9
5:54:15 PM	130.8
5:54:16 PM	130.7
5:54:17 PM	130.7
5:54:18 PM	131.3
5:54:19 PM	131.1
5:54:20 PM	131
5:54:21 PM	131
5:54:22 PM	130.9
5:54:23 PM	130.8
5:54:24 PM	130.7
5:54:25 PM	130.6
5:54:26 PM	130.6
5:54:27 PM	130.6
5:54:28 PM	130.6
5:54:29 PM	130.5
5:54:30 PM	130.5
5:54:31 PM	130.5
5:54:32 PM	130.5
5:54:33 PM	130.5
5:54:34 PM	130.5
5:54:35 PM	130.5
5:54:36 PM	130.5
5:54:37 PM	130.5
5:54:38 PM	131
5:54:39 PM	130.9
5:54:40 PM	131
5:54:41 PM	131.1
5:54:42 PM	131.1
5:54:43 PM	131.2
5:54:44 PM	131.2
5:54:45 PM	131.1
5:54:46 PM	131.1
5:54:47 PM	131.1
5:54:48 PM	131.2
5:54:49 PM	131.1
5:54:50 PM	131.2
5:54:51 PM	131.2
5:54:52 PM	131.2
5:54:53 PM	131.2
5:54:54 PM	131.2
5:54:55 PM	131.2
5:54:56 PM	131.2
5:54:57 PM	131.2
5:54:58 PM	131.1
5:54:59 PM	131
5:55:00 PM	131
5:55:01 PM	130.9
5:55:02 PM	131
5:55:03 PM	131
5:55:04 PM	131
5:55:05 PM	131
5:55:06 PM	131
5:55:07 PM	131
5:55:08 PM	131
5:55:09 PM	130.9
5:55:10 PM	130.9
5:55:11 PM	130.9
5:55:12 PM	130.9
5:55:13 PM	130.8
5:55:14 PM	130.8
5:55:15 PM	130.8
5:55:16 PM	130.8
5:55:17 PM	130.9
5:55:18 PM	130.9
5:55:19 PM	130.9
5:55:20 PM	130.8
5:55:21 PM	130.8
5:55:22 PM	130.7
5:55:23 PM	130.7
5:55:24 PM	130.7
5:55:25 PM	130.7
5:55:26 PM	130.7
5:55:27 PM	130.8
5:55:28 PM	130.9
5:55:29 PM	130.9
5:55:30 PM	130.9
5:55:31 PM	130.9
5:55:32 PM	131
5:55:33 PM	131
5:55:34 PM	131
5:55:35 PM	131
5:55:36 PM	131
5:55:37 PM	131
5:55:38 PM	131
5:55:39 PM	130.9
5:55:40 PM	130.9
5:55:41 PM	130.9
5:55:42 PM	131.1
5:55:43 PM	131
5:55:44 PM	130.9
5:55:45 PM	130.9
5:55:46 PM	130.7
5:55:47 PM	130.7
5:55:48 PM	130.8
5:55:49 PM	130.8
5:55:50 PM	130.8
5:55:51 PM	130.9
5:55:52 PM	130.9
5:55:53 PM	131
5:55:54 PM	131
5:55:55 PM	131
5:55:56 PM	130.9
5:55:57 PM	131
5:55:58 PM	130.9
5:55:59 PM	130.9
5:56:00 PM	130.9
5:56:01 PM	131
5:56:02 PM	130.9
5:56:03 PM	130.9
5:56:04 PM	130.8
5:56:05 PM	130.8
5:56:06 PM	130.7
5:56:07 PM	130.6
5:56:08 PM	130.7
5:56:09 PM	130.7
5:56:10 PM	130.6
5:56:11 PM	130.7
5:56:12 PM	130.7
5:56:13 PM	130.8
5:56:14 PM	130.9
5:56:15 PM	130.9
5:56:16 PM	130.9
5:56:17 PM	131
5:56:18 PM	131
5:56:19 PM	131
5:56:20 PM	131.2
5:56:21 PM	131.2
5:56:22 PM	131.1
5:56:23 PM	131.1
5:56:24 PM	131
5:56:25 PM	131
5:56:26 PM	131
5:56:27 PM	131
5:56:28 PM	131
5:56:29 PM	131
5:56:30 PM	131
5:56:31 PM	131
5:56:32 PM	131
5:56:33 PM	131.1
5:56:34 PM	131.1
5:56:35 PM	131
5:56:36 PM	130.9
5:56:37 PM	130.8
5:56:38 PM	130.8
5:56:39 PM	130.8
5:56:40 PM	130.8
5:56:41 PM	130.9
5:56:42 PM	130.8
5:56:43 PM	130.9
5:56:44 PM	130.8
5:56:45 PM	130.7
5:56:46 PM	130.6
5:56:47 PM	130.6
5:56:48 PM	130.5
5:56:49 PM	130.4
5:56:50 PM	130.4
5:56:51 PM	130.5
5:56:52 PM	130.4
5:56:53 PM	130.4
5:56:54 PM	130.4
5:56:55 PM	130.4
5:56:56 PM	130.4
5:56:57 PM	130.5
5:56:58 PM	130.6
5:56:59 PM	130.6
5:57:00 PM	130.6
5:57:01 PM	130.7
5:57:02 PM	130.8
5:57:03 PM	130.8
5:57:04 PM	130.9
5:57:05 PM	130.8
5:57:06 PM	130.8
5:57:07 PM	130.7
5:57:08 PM	130.8
5:57:09 PM	130.9
5:57:10 PM	130.9
5:57:11 PM	131
5:57:12 PM	131
5:57:13 PM	131.1
5:57:14 PM	131.1
5:57:15 PM	131.1
5:57:16 PM	131.2
5:57:17 PM	131.2
5:57:18 PM	131.3
5:57:19 PM	131.3
5:57:20 PM	131.3
5:57:21 PM	131.3
5:57:22 PM	131.4
5:57:23 PM	131.4
5:57:24 PM	131.3
5:57:25 PM	131.2
5:57:26 PM	131
5:57:27 PM	131
5:57:28 PM	130.9
5:57:29 PM	130.8
5:57:30 PM	130.8
5:57:31 PM	130.9
5:57:32 PM	130.9
5:57:33 PM	130.9
5:57:34 PM	131
5:57:35 PM	131.1
5:57:36 PM	131.1
5:57:37 PM	131.1
5:57:38 PM	131.1
5:57:39 PM	131.1
5:57:40 PM	131.1
5:57:41 PM	131.3
5:57:42 PM	131.3
5:57:43 PM	131.3
5:57:44 PM	131.3
5:57:45 PM	131.2
5:57:46 PM	131.1
5:57:47 PM	131
5:57:48 PM	131
5:57:49 PM	130.9
5:57:50 PM	130.9
5:57:51 PM	130.8
5:57:52 PM	130.9
5:57:53 PM	130.9
5:57:54 PM	130.9
5:57:55 PM	130.8
5:57:56 PM	130.8
5:57:57 PM	130.7
5:57:58 PM	130.8
5:57:59 PM	130.7
5:58:00 PM	130.7
5:58:01 PM	130.8
5:58:02 PM	130.8
5:58:03 PM	130.9
5:58:04 PM	130.9
5:58:05 PM	130.9
5:58:06 PM	130.9
5:58:07 PM	130.8
5:58:08 PM	130.7
5:58:09 PM	130.7
5:58:10 PM	130.6
5:58:11 PM	130.7
5:58:12 PM	130.7
5:58:13 PM	130.8
5:58:14 PM	130.8
5:58:15 PM	130.8
5:58:16 PM	130.9
5:58:17 PM	131
5:58:18 PM	131
5:58:19 PM	131
5:58:20 PM	130.8
5:58:21 PM	130.8
5:58:22 PM	130.8
5:58:23 PM	130.9
5:58:24 PM	130.8
5:58:25 PM	130.8
5:58:26 PM	130.7
5:58:27 PM	130.8
5:58:28 PM	130.7
5:58:29 PM	130.7
5:58:30 PM	130.6
5:58:31 PM	130.7
5:58:32 PM	130.7
5:58:33 PM	130.6
5:58:34 PM	130.6
5:58:35 PM	130.6
5:58:36 PM	130.6
5:58:37 PM	130.6
5:58:38 PM	130.6
5:58:39 PM	130.6
5:58:40 PM	130.6
5:58:41 PM	130.7
5:58:42 PM	130.8
5:58:43 PM	130.7
5:58:44 PM	131
5:58:45 PM	130.9
5:58:46 PM	130.9
5:58:47 PM	130.8
5:58:48 PM	131
5:58:49 PM	131
5:58:50 PM	131
5:58:51 PM	131.1
5:58:52 PM	131.1
5:58:53 PM	131.1
5:58:54 PM	131.1
5:58:55 PM	131
5:58:56 PM	130.9
5:58:57 PM	130.9
5:58:58 PM	130.9
5:58:59 PM	130.9
5:59:00 PM	130.9
5:59:01 PM	131
5:59:02 PM	131
5:59:03 PM	131
5:59:04 PM	131
5:59:05 PM	130.9
5:59:06 PM	130.9
5:59:07 PM	130.9
5:59:08 PM	131
5:59:09 PM	130.9
5:59:10 PM	130.8
5:59:11 PM	130.8
5:59:12 PM	130.8
5:59:13 PM	130.7
5:59:14 PM	130.6
5:59:15 PM	130.7
5:59:16 PM	130.6
5:59:17 PM	130.6
5:59:18 PM	130.7
5:59:19 PM	130.7
5:59:20 PM	130.7
5:59:21 PM	130.7
5:59:22 PM	130.8
5:59:23 PM	130.7
5:59:24 PM	130.7
5:59:25 PM	130.7
5:59:26 PM	130.7
5:59:27 PM	130.7
5:59:28 PM	130.7
5:59:29 PM	130.7
5:59:30 PM	130.7
5:59:31 PM	130.7
5:59:32 PM	130.7
5:59:33 PM	130.7
5:59:34 PM	130.7
5:59:35 PM	130.6
5:59:36 PM	130.6
5:59:37 PM	130.6
5:59:38 PM	130.6
5:59:39 PM	130.6
5:59:40 PM	130.6
5:59:41 PM	130.7
5:59:42 PM	130.8
5:59:43 PM	130.8
5:59:44 PM	130.7
5:59:45 PM	130.7
5:59:46 PM	130.7
5:59:47 PM	130.7
5:59:48 PM	130.6
5:59:49 PM	130.7
5:59:50 PM	130.7
5:59:51 PM	130.8
5:59:52 PM	130.8
5:59:53 PM	130.8
5:59:54 PM	130.8
5:59:55 PM	130.8
5:59:56 PM	130.6
5:59:57 PM	130.6
5:59:58 PM	130.6
5:59:59 PM	130.6
6:00:00 PM	130.5
6:00:01 PM	130.6
6:00:02 PM	130.6
6:00:03 PM	130.6
6:00:04 PM	130.7
6:00:05 PM	130.8
6:00:06 PM	130.8
6:00:07 PM	130.7
6:00:08 PM	130.8
6:00:09 PM	130.7
6:00:10 PM	130.7
6:00:11 PM	130.7
6:00:12 PM	130.7
6:00:13 PM	130.7
6:00:14 PM	130.6
6:00:15 PM	130.6
6:00:16 PM	130.5
6:00:17 PM	130.6
6:00:18 PM	130.5
6:00:19 PM	130.5
6:00:20 PM	130.5
6:00:21 PM	130.6
6:00:22 PM	130.7
6:00:23 PM	151.7
6:00:24 PM	137.6
6:00:25 PM	130.1
6:00:26 PM	130.1
6:00:27 PM	130.2
6:00:28 PM	130.3
6:00:29 PM	130.3
6:00:30 PM	130.4
6:00:31 PM	130.5
6:00:32 PM	130.5
6:00:33 PM	130.6
6:00:34 PM	130.6
6:00:35 PM	130.6
6:00:36 PM	130.6
6:00:37 PM	130.6
6:00:38 PM	130.6
6:00:39 PM	130.6
6:00:40 PM	130.7
6:00:41 PM	130.7
6:00:42 PM	130.8
6:00:43 PM	130.8
6:00:44 PM	130.8
6:00:45 PM	130.8
6:00:46 PM	130.7
6:00:47 PM	130.8
6:00:48 PM	130.8
6:00:49 PM	130.8
6:00:50 PM	130.8
6:00:51 PM	130.7
6:00:52 PM	130.7
6:00:53 PM	131
6:00:54 PM	131.1
6:00:55 PM	131
6:00:56 PM	130.9
6:00:57 PM	130.8
6:00:58 PM	130.9
6:00:59 PM	130.9
6:01:00 PM	130.9
6:01:01 PM	131
6:01:02 PM	131
6:01:03 PM	131.1
6:01:04 PM	131
6:01:05 PM	130.9
6:01:06 PM	130.9
6:01:07 PM	130.9
6:01:08 PM	130.9
6:01:09 PM	130.9
6:01:10 PM	130.9
6:01:11 PM	130.9
6:01:12 PM	130.9
6:01:13 PM	131
6:01:14 PM	131
6:01:15 PM	130.9
6:01:16 PM	130.8
6:01:17 PM	130.9
6:01:18 PM	131.2
6:01:19 PM	131.1
6:01:20 PM	131
6:01:21 PM	131.1
6:01:22 PM	131
6:01:23 PM	131.4
6:01:24 PM	131.3
6:01:25 PM	131.2
6:01:26 PM	131.1
6:01:27 PM	131
6:01:28 PM	131
6:01:29 PM	131.1
6:01:30 PM	131.1
6:01:31 PM	131
6:01:32 PM	131
6:01:33 PM	130.9
6:01:34 PM	130.9
6:01:35 PM	130.9
6:01:36 PM	130.8
6:01:37 PM	130.7
6:01:38 PM	130.7
6:01:39 PM	130.6
6:01:40 PM	130.7
6:01:41 PM	130.7
6:01:42 PM	130.8
6:01:43 PM	130.7
6:01:44 PM	130.6
6:01:45 PM	130.7
6:01:46 PM	130.6
6:01:47 PM	130.6
6:01:48 PM	130.7
6:01:49 PM	130.7
6:01:50 PM	130.7
6:01:51 PM	130.8
6:01:52 PM	130.8
6:01:53 PM	130.8
6:01:54 PM	130.8
6:01:55 PM	130.7
6:01:56 PM	130.7
6:01:57 PM	130.6
6:01:58 PM	130.6
6:01:59 PM	130.6
6:02:00 PM	130.7
6:02:01 PM	130.7
6:02:02 PM	130.8
6:02:03 PM	130.8
6:02:04 PM	130.8
6:02:05 PM	130.9
6:02:06 PM	130.9
6:02:07 PM	130.8
6:02:08 PM	130.8
6:02:09 PM	130.8
6:02:10 PM	130.8
6:02:11 PM	130.9
6:02:12 PM	130.9
6:02:13 PM	130.8
6:02:14 PM	130.8
6:02:15 PM	130.9
6:02:16 PM	130.8
6:02:17 PM	130.9
6:02:18 PM	131
6:02:19 PM	131
6:02:20 PM	131
6:02:21 PM	131.1
6:02:22 PM	131.1
6:02:23 PM	131.1
6:02:24 PM	131.1
6:02:25 PM	131.1
6:02:26 PM	131
6:02:27 PM	130.9
6:02:28 PM	130.9
6:02:29 PM	130.9
6:02:30 PM	131
6:02:31 PM	131.1
6:02:32 PM	131.2
6:02:33 PM	131.1
6:02:34 PM	131.1
6:02:35 PM	131.2
